International Conference on Virtual Reality Continuum and its Applications in Industry, 32
International Workshop on Program Comprehension, 32
J. Log. Program., 32
Journal of Zhejiang University, 32
Mathematics and Computers in Simulation, 32
Oper. Res. Lett., 32
Privacy, 32
SIGMOD, 32
SIGRAD, 32
Sci. Comput. Program., 32
The ACM Conference on Ubiquitous Computing, 32
Twenty-Fifth International Joint Conference on Artificial Intelligence, 32
VCBM : Eurographics Workshop on Visual Computing for Biology and Medicine, 32
Vision Modeling and Visualization Conference, 32
Wireless Networks, 32
ACM Crossroads, 31
ACM SIGGRAPH  Conference Abstracts and Applications, 31
Advances in Spatial and Temporal Databases, 31
Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, 31
Annual International Conference on Digital Government Research, 31
Computational Linguistics and Intelligent Text Processing, 31
Dagstuhl, 31
Fuzzy Information and Engineering, 31
Geometric Modelling, 31
IEEE / WIC / ACM International Conference on Web Intelligence, 31
IEEE Global Conference on Signal and Information Processing, 31
IEEE International Parallel and Distributed Processing Symposium Workshops, 31
IEEE Network, 31
IEEE/ACM International Conference on Automated Software Engineering, 31
IEEE/WIC/ACM International Conference on Web Intelligence, 31
Information Systems Frontiers, 31
Int. J. Biomedical Imaging, 31
International Conference on CSCW in Design, 31
International Conference on Digital Image Processing, 31
International Conference on Parallel Processing Workshops, 31
International Conference on Supercomputing, 31
International Wireless Communications and Mobile Computing Conference, 31
Network and Parallel Computing, 31
Numerische Mathematik, 31
Social Computing, 31
Soft Computing, 31
The ACM Technical Symposium on Computer Science Education, 31
Trans. Edutainment, 31
ACM International Conference on Conference on Information and Knowledge Management, 30
ACM on Conference on Information and Knowledge Management, 30
Ad Hoc Networks, 30
Adv. Comput. Math., 30
Advances in Natural Computation, 30
Algorithms and Architectures for Parallel Processing, 30
"Conference on lInteraction Homme-Machine", 30
Discrete Geometry for Computer Imagery, 30
Ecological Informatics, 30
Entertainment Computing, 30
IEEE International Conference on Multimedia Computing and Systems, 30
IEEE International Conference on Pervasive Computing and Communications, 30
IEEE Trans. Automation Science and Engineering, 30
IEEE Trans. Industrial Informatics, 30
Image Analysis, 30
Inf. Comput., 30
International Conference on 3D Digital Imaging and Modeling, 30
J. Solid-State Circuits, 30
Progress in Pattern Recognition, 30
Text REtrieval Conference, 30
The International Symposium on Visual Information Communication and Interaction, 30
i-com, 30
ACM International Conference on Image and Video Retrieval, 29
ACM SIGSOFT Software Engineering Notes, 29
Advances in Engineering Software, 29
Annual ACM Conference on Multimedia Conference, 29
Asia-Pacific Signal and Information Processing Association Annual Summit and Conference, 29
BMC Medical Imaging, 29
Biometric Recognition, 29
Data Visualization: The State of the Art, 29
Databases in Networked Information Systems, 29
Distributed Computing, 29
Document Recognition and Retrieval, 29
EE, 29
IEEE International Conference on Advanced Learning Technologies, 29
IEEE International Conference on Computational Photography, 29
IEEE International Conference on Mobile Adhoc and Sensor Systems, 29
IEEE International Conference on Trust, 29
IEEE and ACM International Symposium on Mixed and Augmented Reality, 29
IEEE/ACM International Conference on Computer-Aided Design, 29
IJCSE, 29
Int. J. Control, 29
International Symposium on Computational Intelligence and Design, 29
J. Multivariate Analysis, 29
SPAA, 29
Scale Space and Variational Methods in Computer Vision, 29
Science & Technology Proceedings, 29
Signal Processing Systems, 29
ACM SIGMM International Workshop on Multimedia Information Retrieval, 28
ACM Trans. Embedded Comput. Syst., 28
Algorithms for Molecular Biology, 28
Annals OR, 28
Computational Imaging, 28
Computational Visual Media, 28
Designing Interactive Systems Conference, 28
Electronic Colloquium on Computational Complexity, 28
Fuzzy Systems and Knowledge Discovery, 28
IEEE Scientific Visualization Conference, 28
IEEE Symposium On Visual Analytics Science And Technology, 28
IEEE VGTC Pacific Visualization Symposium, 28
IEEE Working Conference on Software Visualization, 28
Information Fusion, 28
Intelligent Data Engineering and Automated Learning, 28
International Conference on High Performance Computing, 28
International Conference on Innovative Computing, 28
Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing, 28
Workshops  IEEE International Conference on Data Mining, 28
international conference on Supercomputing, 28
ACL   Annual Meeting of the Association for Computational Linguistics, 27
ACM Conference on Computer Supported Cooperative Work & Social Computing, 27
Advances in Neural Information Processing Systems, 27
Annual ACM Symposium on Applied Computing, 27
CVGIP: Graphical Model and Image Processing, 27
Decision Making, 27
Empirical Software Engineering, 27
IEEE Geoscience and Remote Sensing Symposium, 27
IEEE International Conference on Network Protocols, 27
IEEE International Symposium on Broadband Multimedia Systems and Broadcasting, 27
IEEE Real-Time and Embedded Technology and Applications Symposium, 27
IEEE Symposium on Computers and Communications, 27
IEEE Symposium on Parallel and Large-Data Visualization and Graphics, 27
IEEE Trans. Robotics, 27
IJCAT, 27
Int. J. Applied Earth Observation and Geoinformation, 27
International Conference for Young Computer Scientists, 27
International Conference on Parallel and Distributed Computing, 27
International Symposium on Communications and Information Technologies, 27
J. Algorithms, 27
J. Cognitive Neuroscience, 27
JACIII, 27
Journal of Computer-Aided Molecular Design, 27
Neuroinformatics, 27
Pervasive and Mobile Computing, 27
SIAM Journal of Applied Mathematics, 27
SIBGRAPI, 27
SIGDIAL Conference, 27
The International Joint Conference on Neural Networks, 27
USENIX Security Symposium, 27
working conference on Advanced Visual Interfaces, 27
ACM SIGSAC Conference on Computer and Communications Security, 26
ACM Trans. Comput. Syst., 26
ACM on Multimedia Conference, 26
ACM/IEEE Conference on Supercomputing, 26
Advanced Engineering Informatics, 26
Algorithms in Bioinformatics, 26
Annual ACM Symposium on User Interface Software & Technology, 26
Annual Design Automation Conference, 26
British HCI Group Annual Conference on HCI, 26
Communications in Statistics, 26
Conference on Vision Modeling and Visualization, 26
Fifteenth Annual Symposium on Computational Geometry, 26
Graph-Theoretic Concepts in Computer Science, 26
IEEE Custom Integrated Circuits Conference, 26
IEEE Intelligent Vehicles Symposium, 26
IEEE International Conference on Intelligence and Security Informatics, 26
IEEE International Symposium on Wearable Computers, 26
IEEE Trans. Fuzzy Systems, 26
Information and Communications Security, 26
Int. J. Found. Comput. Sci., 26
Interfaces, 26
International Computer Software and Applications Conference, 26
International Conference on Genetic and Evolutionary Computing, 26
International Conference on Hardware/Software Codesign and System Synthesis, 26
International Conference on Knowledge Discovery and Data Mining, 26
JoCG, 26
Management, 26
Management Science, 26
Mathematics of Surfaces, 26
SC Conference on High Performance Computing Networking, 26
Social Netw. Analys. Mining, 26
The Semantic Web: Research and Applications, 26
Universal Access in the Information Society, 26
User Interfaces, 26
ACM SIGCOMM Conference, 25
ACM SIGGRAPH Symposium on Interactive 3D Graphics and Games, 25
Advances in Neural Information Processing Systems  [Neural Information Processing Systems, 25
Eng. Appl. of AI, 25
Fifth International Conference on Weblogs and Social Media, 25
Human Language Technologies: Conference of the North American Chapter of the Association of Computational Linguistics, 25
IEEE International Conference on Green Computing and Communications, 25
IEEE International Conference on High Performance Computing and Communications & IEEE International Conference on Embedded and Ubiquitous Computing, 25
IEEE International Conference on Intelligent Transportation Systems, 25
IEEE Internet of Things Journal, 25
IEEE Robot. Automat. Mag., 25
IET Image Processing, 25
IJDMB, 25
INFORMATIK, 25
Information, 25
Int. J. Approx. Reasoning, 25
Intelligence and Security Informatics, 25
International ACM SIGIR conference on Research and Development in Information Retrieval, 25
International Conference on Information Visualization, 25
International Conference on Intelligent Systems Design and Applications, 25
International Conference on Internet Computing, 25
International Conference on e-Science, 25
J. Braz. Comp. Soc., 25
J. Global Optimization, 25
Journal of Intelligent and Robotic Systems, 25
Parallel Problem Solving from Nature, 25
Parallel Processing Letters, 25
Research and Practical Issues of Enterprise Information Systems, 25
The ACM Symposium on Virtual Reality Software and Technology, 25
Theory Comput. Syst., 25
ACM Conference on Designing Interactive Systems, 24
Advances in Computers, 24
American Federation of Information Processing Societies: National Computer Conference, 24
Annual IEEE Communications Society Conference on Sensor, 24
Artificial Intelligence in Education, 24
Brain Connectivity, 24
Comp. Int. and Neurosc., 24
Design User Experience, 24
ESANN, 24
Energy Minimization Methods in Computer Vision and Pattern Recognition, 24
European Conference on Computer Supported Cooperative Work, 24
IEEE Conference on Computer Communications Workshops, 24
IEEE International Conference on Bioinformatics and Bioengineering, 24
IEEE International Conference on Granular Computing, 24
IEEE International Symposium on Cluster Computing and the Grid, 24
IEEE International Symposium on Industrial Electronics, 24
IEEE International Symposium on Parallel and Distributed Processing with Applications and IEEE International Conference on Ubiquitous Computing and Communications, 24
IEEE Intl Conf on Ubiquitous Intelligence and Computing and IEEE Intl Conf on Autonomic and Trusted Computing and IEEE Intl Conf on Scalable Computing and Communications and Its Associated Workshops, 24
INFORMS Journal on Computing, 24
International Conference on Computer Communication and Networks, 24
International Conference on Computer Communications and Networks, 24
International Conference on Distributed Computing Systems Workshops, 24
International Conference on Networked Computing and Advanced Information Management, 24
International Journal on Artificial Intelligence Tools, 24
International Symposium on Collaborative Technologies and Systems, 24
International Symposium on Parallel Architectures, 24
Math. Program., 24
Mathematical Foundations of Computer Science, 24
Numerical Algorithms, 24
Peer-to-Peer Networking and Applications, 24
Picture Coding Symposium, 24
Proceedings, 24
SIGMETRICS Performance Evaluation Review, 24
Synthese, 24
TRECVID workshop participants notebook papers, 24
Wireless and Optical Communication Conference, 24
